apk_Name,apk_size,apk_type,app_icon,app_introduce,app_name,app_version,developer,download_count,download_url,star,update_time
,17.48M,购物,https://pp.myapp.com/ma_icon/0/icon_1199876_1574416203/96,,拉风优惠,V8.8,无锡拉风无限科技有限公司,1113万下载,https://imtt.dd.qq.com/16891/apk/0C5A25A259E9B2F57A5CFFCB79FC3DB8.apk?fsname=com.mobi.screensaver.publish_8.8_188.apk&csr=1bbd,4.5分,
,36.91M,购物,https://pp.myapp.com/ma_icon/0/icon_2576_1586328345/96,,一淘—淘宝官方返利、优惠券、比价客户端,V8.17.2,淘宝（中国）软件有限公司,2082万下载,https://imtt.dd.qq.com/16891/apk/B2B7992EA24E01BD05B7AFD9F994F949.apk?fsname=com.taobao.etao_8.17.2_282.apk&csr=1bbd,4.7分,
,21.56M,购物,https://pp.myapp.com/ma_icon/0/icon_123128_1586748043/96,,卷皮-9.9包邮,V5.2.8,武汉奇米网络科技有限公司,2975万下载,https://imtt.dd.qq.com/16891/apk/E48E0E2E4D7B3F0414D4C73F07169C65.apk?fsname=com.xiudang.jiukuaiyou.ui_5.2.8_168.apk&csr=1bbd,4.8分,
,54.59M,购物,https://pp.myapp.com/ma_icon/0/icon_11265029_1588926357/96,,微店,V6.0.0,北京口袋时尚科技有限公司,5383万下载,https://imtt.dd.qq.com/16891/apk/9EAAB55F73B118BDF4E6299BD68B8611.apk?fsname=com.koudai.weidian.buyer_6.0.0_6000000.apk&csr=1bbd,4.3分,
,51.43M,购物,https://pp.myapp.com/ma_icon/0/icon_166022_1580891797/96,,聚美,V8.705,北京创锐文化传媒有限公司,4914万下载,https://imtt.dd.qq.com/16891/apk/C6820BAEDDD32513E289D33151515278.apk?fsname=com.jm.android.jumei_8.705_8705.apk&csr=1bbd,4分,
,32.16M,购物,https://pp.myapp.com/ma_icon/0/icon_10063518_1585301955/96,,华为商城,V1.9.1.301,华为终端（东莞）有限公司,1.5亿下载,https://imtt.dd.qq.com/16891/apk/AD85A1CF112679D870E5B27B7421ABAA.apk?fsname=com.vmall.client_1.9.1.301_10901301.apk&csr=1bbd,4.2分,
,50.31M,购物,https://pp.myapp.com/ma_icon/0/icon_6423_1588845175/96,,当当,V10.4.4,北京当当网信息技术有限公司,3330万下载,https://imtt.dd.qq.com/16891/apk/EAB37A5DA0389F4004E0ACF94DCEF07A.apk?fsname=com.dangdang.buy2_10.4.4_219.apk&csr=1bbd,4.6分,
,0M,,,,,V,,0下载,,0分,
,100.18M,购物,https://pp.myapp.com/ma_icon/0/icon_609_1588144053/96,,苏宁易购,V8.7.6,江苏苏宁易购电子商务有限公司,1.2亿下载,https://imtt.dd.qq.com/16891/apk/CA794B4C067423D2B24494DBAF972660.apk?fsname=com.suning.mobile.ebuy_8.7.6_357.apk&csr=1bbd,3.7分,
,36.9M,购物,https://pp.myapp.com/ma_icon/0/icon_10598121_1589095020/96,,贝贝,V9.40.00,杭州贝购科技有限公司,7294万下载,https://imtt.dd.qq.com/16891/apk/E10ACB7051394C730138354A4D7DAA18.apk?fsname=com.husor.beibei_9.40.00_1170.apk&csr=1bbd,4.7分,
,84.17M,购物,https://pp.myapp.com/ma_icon/0/icon_288603_1586248001/96,,小米商城,V5.1.0.20200403.r1,北京小米移动软件有限公司,9059万下载,https://imtt.dd.qq.com/16891/apk/DC3AE876E3D38A8774C89EED9827D54A.apk?fsname=com.xiaomi.shop_5.1.0.20200403.r1_20200403.apk&csr=1bbd,4.5分,
,82.95M,购物,https://pp.myapp.com/ma_icon/0/icon_113957_1587990614/96,,返利,V7.14.11,上海中彦信息科技股份有限公司,5665万下载,https://imtt.dd.qq.com/16891/apk/885003844558D0DA6FEED43F60FA4221.apk?fsname=com.fanli.android.apps_7.14.11_714110050.apk&csr=1bbd,4.7分,
,50.46M,购物,https://pp.myapp.com/ma_icon/0/icon_10109600_1588150345/96,,微店店长版,V9.1.10,北京口袋时尚科技有限公司,7991万下载,https://imtt.dd.qq.com/16891/apk/B668B3B2FE60B9F064735B98C3A00654.apk?fsname=com.koudai.weishop_9.1.10_90813.apk&csr=1bbd,4.6分,
,74.22M,购物,https://pp.myapp.com/ma_icon/0/icon_12170842_1588128427/96,,转转,V7.7.8,北京转转精神科技有限责任公司,7493万下载,https://imtt.dd.qq.com/16891/apk/DEE3C12D5648B402D7E60B8074D48A4E.apk?fsname=com.wuba.zhuanzhuan_7.7.8_7007008.apk&csr=1bbd,3.6分,
,62.51M,购物,https://pp.myapp.com/ma_icon/0/icon_4846_1587523185/96,,蘑菇街,V13.7.0.19091,杭州卷瓜网络有限公司,1.1亿下载,https://imtt.dd.qq.com/16891/apk/41258A06E447AAEE645124F867645649.apk?fsname=com.mogujie_13.7.0.19091_1370000.apk&csr=1bbd,4.3分,
,32.38M,购物,https://pp.myapp.com/ma_icon/0/icon_187076_1586483786/96,,折800-独家折扣优惠买,V4.75.0,团博百众（北京）科技有限公司,9011万下载,https://imtt.dd.qq.com/16891/apk/DC6EF50B965EC1258803054171EFAEBF.apk?fsname=com.tuan800.tao800_4.75.0_47500.apk&csr=1bbd,4.9分,
,68.94M,购物,https://pp.myapp.com/ma_icon/0/icon_8588_1588842101/96,,唯品会,V7.19.8,广州唯品会电子商务有限公司,6.5亿下载,https://imtt.dd.qq.com/16891/apk/21764FCFBC44C6665A553A6A87F21305.apk?fsname=com.achievo.vipshop_7.19.8_71908.apk&csr=1bbd,4.4分,
,100.99M,购物,https://pp.myapp.com/ma_icon/0/icon_208787_1587955743/96,,手机天猫,V9.7.0,浙江天猫技术有限公司,3.1亿下载,https://imtt.dd.qq.com/16891/apk/1789700051CC5ABDC6AF17930E186A7A.apk?fsname=com.tmall.wireless_9.7.0_1859.apk&csr=1bbd,3.7分,
,59.6M,购物,https://pp.myapp.com/ma_icon/0/icon_2904_1588931289/96,,阿里巴巴,V8.25.1.0,阿里巴巴（中国）网络技术有限公司,7160万下载,https://imtt.dd.qq.com/16891/apk/3D8C7446CCE42AA3C5A19D586D862BA8.apk?fsname=com.alibaba.wireless_8.25.1.0_2130050601.apk&csr=1bbd,4.3分,
,85.24M,购物,https://pp.myapp.com/ma_icon/0/icon_11109_1588211867/96,,美团-团购美食电影酒店优惠,V10.9.203,北京三快科技有限公司,14亿下载,https://imtt.dd.qq.com/16891/apk/4A1C660B49134B8216C223C2F103491F.apk?fsname=com.sankuai.meituan_10.9.203_1000090203.apk&csr=1bbd,4.6分,
,22.69M,购物,https://pp.myapp.com/ma_icon/0/icon_12181027_1589104870/96,,拼多多,V5.12.1,上海寻梦信息技术有限公司,23亿下载,https://imtt.dd.qq.com/16891/apk/84B31EC6E96DF3FCB47805A9375DBEA8.apk?fsname=com.xunmeng.pinduoduo_5.12.1_51201.apk&csr=1bbd,4.5分,
,168.76M,购物,https://pp.myapp.com/ma_icon/0/icon_5080_1588842318/96,,手机淘宝,V9.7.2,淘宝（中国）软件有限公司,31亿下载,https://imtt.dd.qq.com/16891/apk/046E0FBFA1AEBD9EA84D91C0F5D9B6DB.apk?fsname=com.taobao.taobao_9.7.2_288.apk&csr=1bbd,4.5分,
,86.73M,购物,https://pp.myapp.com/ma_icon/0/icon_7193_1587718940/96,,京东,V8.5.10,北京京东世纪贸易有限公司,10亿下载,https://imtt.dd.qq.com/16891/apk/7C3D13513797676D357BB95F4F2A60E7.apk?fsname=com.jingdong.app.mall_8.5.10_72823.apk&csr=1bbd,3.8分,
,19.39M,工具,https://pp.myapp.com/ma_icon/0/icon_11643258_1587721258/96,,云电脑,V5.0.1.70,上海达龙信息科技有限公司,968万下载,https://imtt.dd.qq.com/16891/apk/7A7B0E32C1728BD24E39A4855623D423.apk?fsname=com.dalongtech.cloud_5.0.1.70_560.apk&csr=1bbd,4.5分,
,29.28M,工具,https://pp.myapp.com/ma_icon/0/icon_12139456_1579510460/96,,魔力相册,V4.4.0,厦门星罗网络科技有限公司,2413万下载,https://imtt.dd.qq.com/16891/apk/1A82A7CDFD7E4FD58F576186D9446EDB.apk?fsname=com.xingluo.mpa_4.4.0_65.apk&csr=1bbd,4.1分,
,22.13M,工具,https://pp.myapp.com/ma_icon/0/icon_52423205_1586414494/96,,预记账本,V6.0.0,北京摩比万思科技有限公司,875万下载,https://imtt.dd.qq.com/16891/apk/66FDA32983264096ACCCA30B5F8DF1B5.apk?fsname=com.mobivans.onestrokecharge_6.0.0_55.apk&csr=1bbd,4.9分,
,78.98M,工具,https://pp.myapp.com/ma_icon/0/icon_10348334_1587693425/96,,更美,V7.25.2,北京完美创意科技有限公司,636万下载,https://imtt.dd.qq.com/16891/apk/86F36DDAC38BA3E0747E8CB0D052CF3D.apk?fsname=com.wanmeizhensuo.zhensuo_7.25.2_725020.apk&csr=1bbd,4.8分,
,89.22M,工具,https://pp.myapp.com/ma_icon/0/icon_11778784_1588931874/96,,运满满货主,V5.61.2.0,上海细微信息咨询有限公司,1021万下载,https://imtt.dd.qq.com/16891/apk/0525CA6EEA2698C734D6B7F6852E1ABD.apk?fsname=com.xiwei.logistics.consignor_5.61.2.0_5610200.apk&csr=1bbd,5分,
,14.2M,工具,https://pp.myapp.com/ma_icon/0/icon_52489153_1588732688/96,,双开分身,V4.8.7,广州灵图网络科技有限公司,919万下载,https://imtt.dd.qq.com/16891/apk/765F2F978F03FF28B84BB76A22594E05.apk?fsname=com.yizhi.ftd_4.8.7_87.apk&csr=1bbd,4.5分,
,19.76M,工具,https://pp.myapp.com/ma_icon/0/icon_12177683_1586315581/96,,互传,V4.3.1.4,维沃移动通信有限公司,3383万下载,https://imtt.dd.qq.com/16891/apk/55017AC5DE2F8984B9FB432431365770.apk?fsname=com.vivo.easyshare_4.3.1.4_5307.apk&csr=1bbd,4.2分,
,93.15M,购物,https://pp.myapp.com/ma_icon/0/icon_42335780_1589162546/96,,闲鱼,V6.6.90,淘宝（中国）软件有限公司,1.0亿下载,https://imtt.dd.qq.com/16891/apk/77BB332C7742A70DFC1582C1C40BB5CD.apk?fsname=com.taobao.idlefish_6.6.90_189.apk&csr=1bbd,4.8分,
,7.2M,工具,https://pp.myapp.com/ma_icon/0/icon_10181030_1555688439/96,,酷云,V8.01.001.20150825,西安酷美易天智能科技有限公司,1.7亿下载,https://imtt.dd.qq.com/16891/apk/950ED8543B6358AE8555E1187DA21897.apk?fsname=com.android.coolwind_8.01.001.20150825_2115082501.apk&csr=1bbd,2.5分,
,0M,,,,,V,,0下载,,0分,
,30.62M,工具,https://pp.myapp.com/ma_icon/0/icon_10903653_1588038485/96,,八门神器,V3.7.5.1,长沙掌控信息科技有限公司,320万下载,https://imtt.dd.qq.com/16891/apk/E169B5D9DE96F7A213D59AAFFF0304A3.apk?fsname=com.zhangkongapp.joke.bamenshenqi_3.7.5.1_3705013.apk&csr=1bbd,5分,
,5.89M,工具,https://pp.myapp.com/ma_icon/0/icon_12154217_1578292496/96,,纽扣助手,V4.8.5,上海钮信科技有限公司,1882万下载,https://imtt.dd.qq.com/16891/apk/309783C12BC7401409021B7C0E22B3F9.apk?fsname=cn.niucoo.niucooapp_4.8.5_61.apk&csr=1bbd,4分,
,11.83M,工具,https://pp.myapp.com/ma_icon/0/icon_11257829_1581661390/96,,唯彩看球,V5.7.4,广州唯彩会网络科技有限公司,413万下载,https://imtt.dd.qq.com/16891/apk/2EC2ECE3C6BF4EE139665A058DD4CF36.apk?fsname=com.app.vipc_5.7.4_57400.apk&csr=1bbd,5分,
,0M,,,,,V,,0下载,,0分,
,17.01M,工具,https://pp.myapp.com/ma_icon/0/icon_10511248_1573042692/96,,悟空遥控器,V3.8.4.0,北京百变悟空科技有限公司,1092万下载,https://imtt.dd.qq.com/16891/apk/C3538CD8F057A4146AC9E567EF366908.apk?fsname=com.wukongtv.wkremote.client_3.8.4.0_384.apk&csr=1bbd,4.7分,
,30.17M,工具,https://pp.myapp.com/ma_icon/0/icon_1208646_1587786184/96,,万能遥控,V5.8.5.8,北京小米移动软件有限公司,6132万下载,https://imtt.dd.qq.com/16891/apk/5D1A082D7CCCE50363B2E933774DA65A.apk?fsname=com.duokan.phone.remotecontroller_5.8.5.8_610.apk&csr=1bbd,3.2分,
,18.86M,工具,https://pp.myapp.com/ma_icon/0/icon_11792903_1581058253/96,,啪啪游戏厅,V4.6.5,上海超栋力文化传媒有限公司,1183万下载,https://imtt.dd.qq.com/16891/apk/FA272818C9ED3AA789B0B8883C60B9D8.apk?fsname=com.join.android.app.mgsim_4.6.5_89.apk&csr=1bbd,4.4分,
,8.81M,工具,https://pp.myapp.com/ma_icon/0/icon_10572887_1587365553/96,,多多计算器,V3.1.7,北京多拓世纪科技有限公司,1817万下载,https://imtt.dd.qq.com/16891/apk/5CBE350F4C27A714C6E09B2672B73E29.apk?fsname=com.ibox.calculators_3.1.7_1317.apk&csr=1bbd,4.5分,
,0M,,,,,V,,0下载,,0分,
,10.59M,工具,https://pp.myapp.com/ma_icon/0/icon_52463831_1587033514/96,,多开分身,V13.6,深圳市鹏优科技有限公司,1039万下载,https://imtt.dd.qq.com/16891/apk/CAE176074C1E51006E7695DCCCDB48A3.apk?fsname=com.bly.dkplat_13.6_140.apk&csr=1bbd,5分,
,5.2M,工具,https://pp.myapp.com/ma_icon/0/icon_42399250_1577674833/96,,小米计算器,V10.1.20,北京小米移动软件有限公司,5424万下载,https://imtt.dd.qq.com/16891/apk/AEFEB65CFE6056C7A3210ABDCD56066A.apk?fsname=com.miui.calculator_10.1.20_200020.apk&csr=1bbd,4.4分,
,32.83M,工具,https://pp.myapp.com/ma_icon/0/icon_52571221_1588928974/96,,游戏超人,V1.6.3,珠海海鸟科技有限公司,1271万下载,https://imtt.dd.qq.com/16891/apk/8F51DE8D6FA75E7F4326DCAE77F477D6.apk?fsname=com.cmcm.gamemaster_1.6.3_10630067.apk&csr=1bbd,4.8分,
,20.55M,工具,https://pp.myapp.com/ma_icon/0/icon_10058203_1550814942/96,,三星应用商店,V4.5.01.7,三星（中国）投资有限公司,1.1亿下载,https://imtt.dd.qq.com/16891/apk/BF173D5E92C1AD51446C171992A883FF.apk?fsname=com.sec.android.app.samsungapps_4.5.01.7_450107110.apk&csr=1bbd,3.8分,
,9.11M,工具,https://pp.myapp.com/ma_icon/0/icon_8115_1588130729/96,,欧朋浏览器,V12.41.0.9,北界创想（北京）软件有限公司,1212万下载,https://imtt.dd.qq.com/16891/apk/6D17C66FD25B38FF46042DCA363E2F9E.apk?fsname=com.oupeng.mini.android_12.41.0.9_120.apk&csr=1bbd,4.4分,
,0.96M,工具,https://pp.myapp.com/ma_icon/0/icon_99013_1555811138/96,,截屏大师,V5.6.0,党兴东,586万下载,https://imtt.dd.qq.com/16891/apk/337A49BBE7A8A0B42E2312893903BBB3.apk?fsname=com.coolsnow.screenshot_5.6.0_56000.apk&csr=1bbd,4.4分,
,11.72M,工具,https://pp.myapp.com/ma_icon/0/icon_12204155_1588083285/96,,多开助手,V2.6.5,湖南机友科技有限公司,2064万下载,https://imtt.dd.qq.com/16891/apk/F3551000F6258475274E4D57166629F7.apk?fsname=com.boly.wxmultopen_2.6.5_265.apk&csr=1bbd,4.9分,
,17.13M,工具,https://pp.myapp.com/ma_icon/0/icon_42331113_1587957410/96,,分身大师,V2.7.8,北京奇虎科技有限公司,2443万下载,https://imtt.dd.qq.com/16891/apk/D7D156AD924EF302B55B9AFC92E00C65.apk?fsname=com.qihoo.magic_2.7.8_2077.apk&csr=1bbd,4.8分,
,12.22M,工具,https://pp.myapp.com/ma_icon/0/icon_1290432_1588931217/96,,互助文档,V5.15.2,北京千阳远望信息技术有限公司,981万下载,https://imtt.dd.qq.com/16891/apk/1B99794910A5CA6663C3002BE1DE4D67.apk?fsname=com.v.zy_5.15.2_51502.apk&csr=1bbd,4.8分,
,28.35M,工具,https://pp.myapp.com/ma_icon/0/icon_10400994_1575954245/96,,百度输入法小米版,V8.2.4.84,百度在线网络技术（北京）有限公司,1.1亿下载,https://imtt.dd.qq.com/16891/apk/188E4AA6AAE7E012C8F874D7468C85ED.apk?fsname=com.baidu.input_mi_8.2.4.84_485.apk&csr=1bbd,3.3分,
,64.08M,工具,https://pp.myapp.com/ma_icon/0/icon_12063832_1587086884/96,,保险师,V5.12.0,杭州微易信息科技有限公司,2021万下载,https://imtt.dd.qq.com/16891/apk/ED92B83B2ADF64620C52F989403FF7FA.apk?fsname=com.winbaoxian.wybx_5.12.0_73.apk&csr=1bbd,4.9分,
,1.42M,工具,https://pp.myapp.com/ma_icon/0/icon_1143134_1555785971/96,,安卓手电筒,V2.3.5,绿色的叶子,768万下载,https://imtt.dd.qq.com/16891/apk/6E581BFD4A633CE41ADEC642EEC336EB.apk?fsname=com.gui.gui.chen.flash.light.one_2.3.5_235.apk&csr=1bbd,4分,
,102.52M,工具,https://pp.myapp.com/ma_icon/0/icon_12131984_1587869272/96,,安全守护,V4.7.1,深圳市安全守护科技有限公司,2700万下载,https://imtt.dd.qq.com/16891/apk/99D64020094306DF4357E10BAA79138D.apk?fsname=org.zywx.wbpalmstar.widgetone.uexaaagg10001_4.7.1_526.apk&csr=1bbd,4.9分,
,7.42M,工具,https://pp.myapp.com/ma_icon/0/icon_10372088_1586848268/96,,多多手电筒,V3.3.7,北京多拓世纪科技有限公司,2131万下载,https://imtt.dd.qq.com/16891/apk/D04F82F7547E791DDC1022FDB255F2CE.apk?fsname=com.ibox.flashlight_3.3.7_1337.apk&csr=1bbd,4.2分,
,35.61M,工具,https://pp.myapp.com/ma_icon/0/icon_52448244_1585540179/96,,火萤视频壁纸,V7.6.1,北京优友动量网络技术有限公司,1772万下载,https://imtt.dd.qq.com/16891/apk/5A4F36B774F44136175A7D6198B26911.apk?fsname=com.znxh.hyhuo_7.6.1_2020032801.apk&csr=1bbd,4.3分,
,12.06M,工具,https://pp.myapp.com/ma_icon/0/icon_10353862_1587897557/96,,违章查询助手,V7.2.7.0,车智互联（北京）科技有限公司,3571万下载,https://imtt.dd.qq.com/16891/apk/AB509F10ADE7DD306E748CB3F1706424.apk?fsname=com.autohome.mycar_7.2.7.0_102.apk&csr=1bbd,4.5分,
,84.74M,理财,https://pp.myapp.com/ma_icon/0/icon_144136_1578044869/96,,拉卡拉,V9.3.0,拉卡拉网络技术有限公司,841万下载,https://imtt.dd.qq.com/16891/apk/38D17AC96944D8D3E9ACF680A5E9AF11.apk?fsname=com.lakala.android_9.3.0_134.apk&csr=1bbd,4.7分,
,41.59M,理财,https://pp.myapp.com/ma_icon/0/icon_12179484_1588216579/96,,维信卡卡贷,V4.1.1,上海维信荟智金融科技有限公司,1125万下载,https://imtt.dd.qq.com/16891/apk/59C49E3DD1FF9B7DE8684005FAD21040.apk?fsname=com.vcredit.kkcredit_4.1.1_429.apk&csr=1bbd,4.6分,
,22.19M,理财,https://pp.myapp.com/ma_icon/0/icon_42313987_1588223814/96,,现金借款,V2.9.15,北京瓴岳信息技术有限公司,1644万下载,https://imtt.dd.qq.com/16891/apk/FF627FCF2B615C03AE66189E820EEA90.apk?fsname=com.lingyue.YqdAndroid_2.9.15_20915.apk&csr=1bbd,3.7分,
,11.75M,理财,https://pp.myapp.com/ma_icon/0/icon_52485483_1555785110/96,,花借,V2.4.1,徐州市润成德网络科技有限公司,1175万下载,https://imtt.dd.qq.com/16891/apk/A9454BB30211CC4FDCA53A6060C28C8B.apk?fsname=com.yqh.yaoqianhua_2.4.1_25.apk&csr=1bbd,4.9分,
,35.58M,理财,https://pp.myapp.com/ma_icon/0/icon_10586314_1588946028/96,,涨乐财富通,V7.0.5,华泰证券股份有限公司,2088万下载,https://imtt.dd.qq.com/16891/apk/3C6A5B40AC7BA080C3AD43A0A640B6F5.apk?fsname=com.lphtsccft_7.0.5_1700036759.apk&csr=1bbd,4.9分,
,87.87M,理财,https://pp.myapp.com/ma_icon/0/icon_11206445_1588759891/96,,海通e海通财,V8.12,海通证券股份有限公司,1135万下载,https://imtt.dd.qq.com/16891/apk/A2E3BEA88C6215EA8B53A0824ACCC839.apk?fsname=com.android.haitong_8.12_142.apk&csr=1bbd,4.9分,
,61.64M,理财,https://pp.myapp.com/ma_icon/0/icon_12139045_1588932402/96,,TigerTrade老虎证券,V6.7.9.2,TIGERBROKERS(NZ)LIMITED,721万下载,https://imtt.dd.qq.com/16891/apk/BCF9573DBB082315D3F5A385DB64A316.apk?fsname=com.tigerbrokers.stock_6.7.9.2_6792.apk&csr=1bbd,5分,
,111.68M,理财,https://pp.myapp.com/ma_icon/0/icon_11301765_1587363005/96,,工银融E联,V4.1.7,中国工商银行股份有限公司,1.3亿下载,https://imtt.dd.qq.com/16891/apk/B503C82F60C400DCFCC3B08A157A9D7D.apk?fsname=com.icbc.im_4.1.7_123.apk&csr=1bbd,2.4分,
,91.77M,理财,https://pp.myapp.com/ma_icon/0/icon_42396811_1587729656/96,,邮储银行,V5.0.7,中国邮政储蓄银行股份有限公司,7065万下载,https://imtt.dd.qq.com/16891/apk/60BBB2F18EB2D6BAF9B47487DF4222F1.apk?fsname=com.yitong.mbank.psbc_5.0.7_54.apk&csr=1bbd,2.9分,
,26.48M,理财,https://pp.myapp.com/ma_icon/0/icon_11955795_1565768869/96,,信用管家,V4.6.6,杭州信牛网络科技有限公司,1204万下载,https://imtt.dd.qq.com/16891/apk/83BC9140F2F1EE6B002C9F3711981B05.apk?fsname=com.greate.myapplication_4.6.6_466.apk&csr=1bbd,4.7分,
,96.52M,理财,https://pp.myapp.com/ma_icon/0/icon_10348923_1588213111/96,,陆金所,V7.10.0,上海陆家嘴国际金融资产交易市场股份有限公司,1492万下载,https://imtt.dd.qq.com/16891/apk/58406134CA939AB38602EBEFFCB260FB.apk?fsname=com.lufax.android_7.10.0_7100000.apk&csr=1bbd,4.8分,
,121.81M,理财,https://pp.myapp.com/ma_icon/0/icon_42256578_1588926271/96,,广发信用卡发现精彩,V4.5.0,广发银行股份有限公司信用卡中心,2868万下载,https://imtt.dd.qq.com/16891/apk/B1B5A2FCDF0F0D07A1B893DBD1840EAC.apk?fsname=com.cs_credit_bank_4.5.0_20200507.apk&csr=1bbd,4.1分,
,46.57M,理财,https://pp.myapp.com/ma_icon/0/icon_42343271_1588925653/96,,人人贷借款,V5.6.0,人人贷商务顾问（北京）有限公司,2156万下载,https://imtt.dd.qq.com/16891/apk/01513AD07E4FB4990FEEBCE0984DA226.apk?fsname=com.ucredit.financial.android_5.6.0_99.apk&csr=1bbd,4.5分,
,44.09M,理财,https://pp.myapp.com/ma_icon/0/icon_12052038_1588148761/96,,小米金融,V7.6.0.2917,北京小米移动软件有限公司,9025万下载,https://imtt.dd.qq.com/16891/apk/3D1E6CB690EF439988435E051741E0E7.apk?fsname=com.xiaomi.jr_7.6.0.2917_134.apk&csr=1bbd,3.7分,
,18.23M,理财,https://pp.myapp.com/ma_icon/0/icon_11216249_1560761004/96,,金道贵金属,V4.2.0,金道贵金属有限公司,596万下载,https://imtt.dd.qq.com/16891/apk/D5BCA36133F62524A78C1FDB7254749F.apk?fsname=com.gwtsz.gts_4.2.0_420.apk&csr=1bbd,5分,
,12.43M,理财,https://pp.myapp.com/ma_icon/0/icon_52446412_1555771017/96,,小白来花,V5.3.0,上海沥湛网络信息科技有限公司,1238万下载,https://imtt.dd.qq.com/16891/apk/E1B96B3663F47EC63ABCFA8BC679D0B9.apk?fsname=com.kdlc.xqb_5.3.0_75.apk&csr=1bbd,4.4分,
,29.88M,理财,https://pp.myapp.com/ma_icon/0/icon_10583219_1578627886/96,,储蓄罐（腾讯投资的理财神器）,V6.1.6,上海好买基金销售有限公司,879万下载,https://imtt.dd.qq.com/16891/apk/FD466E35120136EBDBA434D085194906.apk?fsname=howbuy.android.piggy_6.1.6_75.apk&csr=1bbd,4.4分,
,0M,,,,,V,,0下载,,0分,
,17.78M,理财,https://pp.myapp.com/ma_icon/0/icon_42340179_1588833143/96,,小赢卡贷,V3.7.4,深圳市赢众通金融信息服务股份有限公司,1116万下载,https://imtt.dd.qq.com/16891/apk/7575705DF16DABA0D43C6F6D1E1EE9B1.apk?fsname=com.xiaoying.cardloan_3.7.4_3705.apk&csr=1bbd,4.7分,
,33.04M,理财,https://pp.myapp.com/ma_icon/0/icon_42386122_1588037648/96,,及贷,V5.53.6,深圳万惠金融服务有限公司,1434万下载,https://imtt.dd.qq.com/16891/apk/BA1768C2E1DA3D562AEEED3C871860D6.apk?fsname=com.pp.TimelyLoan_5.53.6_2468.apk&csr=1bbd,4.5分,
,65.34M,理财,https://pp.myapp.com/ma_icon/0/icon_11882634_1587375426/96,,招联金融,V5.13.2,招联消费金融有限公司,1663万下载,https://imtt.dd.qq.com/16891/apk/BD537E8C349E46019E5B1763A13DFEFF.apk?fsname=com.zl.fqbao_5.13.2_513002.apk&csr=1bbd,4.7分,
,44.37M,理财,https://pp.myapp.com/ma_icon/0/icon_11218338_1587005588/96,,人人贷财富,V5.9.12,人人贷商务顾问（北京）有限公司,822万下载,https://imtt.dd.qq.com/16891/apk/A3990BA8AFDDC7052C8DBF5D51C10B4D.apk?fsname=com.renrendai.finance_5.9.12_119.apk&csr=1bbd,4.9分,
,20.53M,理财,https://pp.myapp.com/ma_icon/0/icon_52552005_1588936465/96,,平安好贷,V2.1.5,中国平安保险（集团）股份有限公司,4146万下载,https://imtt.dd.qq.com/16891/apk/D0EDC14D0F4296515E5926628480A5DE.apk?fsname=com.pingan.easyloan_2.1.5_215.apk&csr=1bbd,5分,
,0M,,,,,V,,0下载,,0分,
,63.18M,理财,https://pp.myapp.com/ma_icon/0/icon_269677_1586855355/96,,东方财富,V8.7.1,东方财富信息股份有限公司,2045万下载,https://imtt.dd.qq.com/16891/apk/728A6E8E7C8DEF34AEC25EC70003FC49.apk?fsname=com.eastmoney.android.berlin_8.7.1_8007001.apk&csr=1bbd,4.7分,
,51.01M,理财,https://pp.myapp.com/ma_icon/0/icon_42242921_1586249257/96,,还呗,V5.1.0,重庆市分众小额贷款有限公司,3015万下载,https://imtt.dd.qq.com/16891/apk/17979D9BA4370AF397F4C2A0A6BEC357.apk?fsname=com.shuhekeji_5.1.0_1050100.apk&csr=1bbd,4.6分,
,26.45M,理财,https://pp.myapp.com/ma_icon/0/icon_52413283_1585908945/96,,玖富万卡,V3.4.11,玖富金科控股集团有限责任公司,1945万下载,https://imtt.dd.qq.com/16891/apk/C273FAF88B2CF1DD5B96130A349D2527.apk?fsname=com.jfbank.wanka_3.4.11_80.apk&csr=1bbd,4.5分,
